id,name,code,level,qualification_group,education_level,skill_level,date_from,active,parent_id/id
bg_ncop_82192002,Монтажник изделия от пластмаса,82192002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_82192003,Монтажник каучукови изделия,82192003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_82192004,Монтажник мебели от листов метал,82192004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_82192005,Монтажник дограма,82192005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_82192006,Монтажник окачени тавани,82192006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_82192007,Монтажник изделия от дърво,82192007,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_82192008,Монтажник мебели от дърво и други подобни материали,82192008,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_82192009,Монтажник изделия от кожа,82192009,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_82192010,Монтажник изделия подплатени с картон,82192010,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_82192011,Монтажник текстилни изделия,82192011,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_82192012,Машинен оператор тръбна инсталация,82192012,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_82192013,Монтажник сложни комбинирани изделия,82192013,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_82191014,Монтажник велосипеди,82191014,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_82192015,Монтажник производствен контрол,82192015,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
bg_ncop_83112001,Депомайстор,83112001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112002,Машинист,83112002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112003,Машинист-инструктор локомотивен,83112003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112004,Машинист железопътна мотриса в мини,83112004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112005,Машинист железопътна мотриса на пристан кей,83112005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112006,Машинист железопътна мотриса дрезина,83112006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112007,Машинист локомотив в мини,83112007,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112008,Машинист локомотив на пристан кей,83112008,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112009,Машинист локомотивен,83112009,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112010,Машинист подземна железница метро,83112010,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112011,Машинист спомагателна железопътна механизация,83112011,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112012,Машинист тежка железопътна механизация,83112012,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112013,Машинист универсална траверсоподбивна машина,83112013,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112014,Помощник-машинист,83112014,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112015,Помощник-машинист железопътна мотриса,83112015,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83112016,Помощник-машинист локомотивен,83112016,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8311
bg_ncop_83122001,Сигналист,83122001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8312
bg_ncop_83122002,Сигналист-маневрист,83122002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8312
bg_ncop_83122003,Спирач железници,83122003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8312
bg_ncop_83122004,Стрелочник,83122004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8312
bg_ncop_83121005,Везнар,83121005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8312
bg_ncop_83121006,Прикачвач,83121006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8312
bg_ncop_83122007,Кантонер железопътна линия,83122007,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8312
bg_ncop_83122008,Маневрист,83122008,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8312
bg_ncop_83212001,Водач мотоциклет,83212001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8321
bg_ncop_83223001,Водач специален автомобил,83223001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8322
bg_ncop_83222002,Шофьор лек автомобил до 9 места,83222002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8322
bg_ncop_83222003,Шофьор линейка,83222003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8322
bg_ncop_83222004,Шофьор пощенски автомобил,83222004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8322
bg_ncop_83222005,Шофьор такси,83222005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8322
bg_ncop_83222006,Шофьор лекотоварен автомобил,83222006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8322
bg_ncop_83222007,Шофьор куриер,83222007,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8322
bg_ncop_83312001,Ватман,83312001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8331
bg_ncop_83312002,Шофьор автобус,83312002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8331
bg_ncop_83312003,Шофьор съчленен автобус,83312003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8331
bg_ncop_83312004,Шофьор съчленен тролейбус,83312004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8331
bg_ncop_83312005,Шофьор тролейбус,83312005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8331
bg_ncop_83312006,Шофьор-инструктор,83312006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8331
bg_ncop_83313007,Шофьор самолетообслужваща техника,83313007,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8331
bg_ncop_83322001,Шофьор противопожарен автомобил,83322001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8332
bg_ncop_83322002,Шофьор платформа,83322002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8332
bg_ncop_83322003,Шофьор самосвал,83322003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8332
bg_ncop_83322004,Шофьор специален тежкотоварен автомобил,83322004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8332
bg_ncop_83322005,Шофьор тежкотоварен автомобил - 12 и повече тона,83322005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8332
bg_ncop_83322006,Шофьор товарен автомобил (международни превози),83322006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8332
bg_ncop_83322007,Шофьор цистерна,83322007,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8332
bg_ncop_83322008,Шофьор тежкотоварен самосвал - 12 и повече тона,83322008,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8332
bg_ncop_83322009,Шофьор тежкотоварен автомобил,83322009,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8332
bg_ncop_83322010,Шофьор товарен автомобил,83322010,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8332
bg_ncop_83412001,Водач селскостопански машини,83412001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8341
bg_ncop_83412002,Водач машини за горско стопанство,83412002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8341
bg_ncop_83412003,Тракторист,83412003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8341
bg_ncop_83412004,Оператор селскостопански машини,83412004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8341
bg_ncop_83412005,Оператор машини за горското стопанство,83412005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8341
bg_ncop_83412006,Оператор моторизирани съоръжения в земеделието,83412006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8341
bg_ncop_83412007,Оператор моторизирано оборудване за горското стопанство,83412007,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8341
bg_ncop_83412008,Оператор разкройваща-разтрупваща-сортираща машина,83412008,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8341
